measurement_nbr		customer_id	rwa_treatment_code	scenario	report_asset_class_code	risk_weighted_lcy_amt	exposure_type_code	k_capital_requirement_factor	snapshot_date	exposure_at_default_lcy_amt	expected_loss_lcy_amt	credit_score	correlation_factor
1217	6015	FIRB	RC	SOVEREIGN	87278.612947	OBS	.077107	2013-12-01	83328.000000	467.812800	17.00	.169803
258	5060	AIRB	RC	SOVEREIGN	28541.225757	Drawn	.009891	2014-01-01	210180.000000	62.432500	16.00	.210087
276	5060	AIRB	RC	SOVEREIGN	28541.225757	Undrawn	.009891	2014-01-01	210180.000000	62.432500	16.00	.210087
294	5060	AIRB	RC	SOVEREIGN	28541.225757	OTC	.009891	2014-01-01	210180.000000	62.432500	16.00	.210087
312	5060	AIRB	RC	SOVEREIGN	28541.225757	OBS	.009891	2014-01-01	210180.000000	62.432500	16.00	.210087
1231	7075	FIRB	RC	PSE	130677.906912	Drawn	.056604	2014-01-01	168144.000000	247.809000	16.00	.211825
1249	7075	FIRB	RC	PSE	130677.906912	Undrawn	.056604	2014-01-01	168144.000000	247.809000	16.00	.211825
1267	7075	FIRB	RC	PSE	130677.906912	OTC	.056604	2014-01-01	168144.000000	247.809000	16.00	.211825
1285	7075	FIRB	RC	PSE	130677.906912	OBS	.056604	2014-01-01	168144.000000	247.809000	16.00	.211825
1163	6015	FIRB	RC	SOVEREIGN	88057.886277	Drawn	.076287	2014-01-01	84072.000000	471.989700	16.00	.167997
1181	6015	FIRB	RC	SOVEREIGN	88057.886277	Undrawn	.076287	2014-01-01	84072.000000	471.989700	16.00	.167997
1199	6015	FIRB	RC	SOVEREIGN	88057.886277	OTC	.076287	2014-01-01	84072.000000	471.989700	16.00	.167997
1217	6015	FIRB	RC	SOVEREIGN	88057.886277	OBS	.076287	2014-01-01	84072.000000	471.989700	16.00	.167997
316	6000	AIRB	RC	SOVEREIGN	58364.066265	OBS	.081914	2013-10-01	55800.000000	428.400000	21.00	.179590
262	6000	AIRB	RC	SOVEREIGN	58364.066265	Drawn	.081914	2013-10-01	55800.000000	428.400000	21.00	.179590
280	6000	AIRB	RC	SOVEREIGN	58364.066265	Undrawn	.081914	2013-10-01	55800.000000	428.400000	21.00	.179590
298	6000	AIRB	RC	SOVEREIGN	58364.066265	OTC	.081914	2013-10-01	55800.000000	428.400000	21.00	.179590
316	6000	AIRB	RC	SOVEREIGN	64200.472892	OBS	.077818	2013-11-01	61380.000000	471.240000	19.00	.170611
262	6000	AIRB	RC	SOVEREIGN	64200.472892	Drawn	.077818	2013-11-01	61380.000000	471.240000	19.00	.170611
280	6000	AIRB	RC	SOVEREIGN	64200.472892	Undrawn	.077818	2013-11-01	61380.000000	471.240000	19.00	.170611
298	6000	AIRB	RC	SOVEREIGN	64200.472892	OTC	.077818	2013-11-01	61380.000000	471.240000	19.00	.170611
316	6000	AIRB	RC	SOVEREIGN	65367.754217	OBS	.076999	2013-12-01	62496.000000	479.808000	17.00	.168815
262	6000	AIRB	RC	SOVEREIGN	65367.754217	Drawn	.076999	2013-12-01	62496.000000	479.808000	17.00	.168815
280	6000	AIRB	RC	SOVEREIGN	65367.754217	Undrawn	.076999	2013-12-01	62496.000000	479.808000	17.00	.168815
298	6000	AIRB	RC	SOVEREIGN	65367.754217	OTC	.076999	2013-12-01	62496.000000	479.808000	17.00	.168815
316	6000	AIRB	RC	SOVEREIGN	65951.394880	OBS	.076180	2014-01-01	63054.000000	484.092000	16.00	.167019
262	6000	AIRB	RC	SOVEREIGN	65951.394880	Drawn	.076180	2014-01-01	63054.000000	484.092000	16.00	.167019
280	6000	AIRB	RC	SOVEREIGN	65951.394880	Undrawn	.076180	2014-01-01	63054.000000	484.092000	16.00	.167019
298	6000	AIRB	RC	SOVEREIGN	65951.394880	OTC	.076180	2014-01-01	63054.000000	484.092000	16.00	.167019
1243	7015	FIRB	RC	PSE	96049.381423	Undrawn	.008987	2013-10-01	837000.000000	80.325000	21.00	.238213
1261	7015	FIRB	RC	PSE	96049.381423	OTC	.008987	2013-10-01	837000.000000	80.325000	21.00	.238213
1279	7015	FIRB	RC	PSE	96049.381423	OBS	.008987	2013-10-01	837000.000000	80.325000	21.00	.238213
1225	7015	FIRB	RC	PSE	96049.381423	Drawn	.008987	2013-10-01	837000.000000	80.325000	21.00	.238213
186	3060	AIRB	RC	BANK	12628.860955	Drawn	.010635	2013-10-01	93000.000000	27.625000	21.00	.225900
204	3060	AIRB	RC	BANK	12628.860955	Undrawn	.010635	2013-10-01	93000.000000	27.625000	21.00	.225900
240	3060	AIRB	RC	BANK	12628.860955	OBS	.010635	2013-10-01	93000.000000	27.625000	21.00	.225900
1247	7055	FIRB	RC	PSE	0	Undrawn	0	2013-10-01	409200.000000	0	21.00	.223285
1283	7055	FIRB	RC	PSE	0	OBS	0	2013-10-01	409200.000000	0	21.00	.223285
1229	7055	FIRB	RC	PSE	0	Drawn	0	2013-10-01	409200.000000	0	21.00	.223285
222	3060	AIRB	RC	BANK	12628.860955	OTC	.010635	2013-10-01	93000.000000	27.625000	21.00	.225900
1265	7055	FIRB	RC	PSE	0	OTC	0	2013-10-01	409200.000000	0	21.00	.223285
1243	7015	FIRB	RC	PSE	105654.319565	Undrawn	.008538	2013-11-01	920700.000000	88.357500	19.00	.226302
1261	7015	FIRB	RC	PSE	105654.319565	OTC	.008538	2013-11-01	920700.000000	88.357500	19.00	.226302
1279	7015	FIRB	RC	PSE	105654.319565	OBS	.008538	2013-11-01	920700.000000	88.357500	19.00	.226302
1225	7015	FIRB	RC	PSE	105654.319565	Drawn	.008538	2013-11-01	920700.000000	88.357500	19.00	.226302
186	3060	AIRB	RC	BANK	13891.747049	Drawn	.010103	2013-11-01	102300.000000	30.387500	19.00	.214605
204	3060	AIRB	RC	BANK	13891.747049	Undrawn	.010103	2013-11-01	102300.000000	30.387500	19.00	.214605
240	3060	AIRB	RC	BANK	13891.747049	OBS	.010103	2013-11-01	102300.000000	30.387500	19.00	.214605
1247	7055	FIRB	RC	PSE	0	Undrawn	0	2013-11-01	450120.000000	0	19.00	.212121
1283	7055	FIRB	RC	PSE	0	OBS	0	2013-11-01	450120.000000	0	19.00	.212121
1229	7055	FIRB	RC	PSE	0	Drawn	0	2013-11-01	450120.000000	0	19.00	.212121
222	3060	AIRB	RC	BANK	13891.747049	OTC	.010103	2013-11-01	102300.000000	30.387500	19.00	.214605
1265	7055	FIRB	RC	PSE	0	OTC	0	2013-11-01	450120.000000	0	19.00	.212121
1243	7015	FIRB	RC	PSE	107575.307193	Undrawn	.008448	2013-12-01	937440.000000	89.964000	17.00	.223920
1261	7015	FIRB	RC	PSE	107575.307193	OTC	.008448	2013-12-01	937440.000000	89.964000	17.00	.223920
1279	7015	FIRB	RC	PSE	107575.307193	OBS	.008448	2013-12-01	937440.000000	89.964000	17.00	.223920
1225	7015	FIRB	RC	PSE	107575.307193	Drawn	.008448	2013-12-01	937440.000000	89.964000	17.00	.223920
186	3060	AIRB	RC	BANK	14144.324269	Drawn	.009997	2013-12-01	104160.000000	30.940000	17.00	.212346
204	3060	AIRB	RC	BANK	14144.324269	Undrawn	.009997	2013-12-01	104160.000000	30.940000	17.00	.212346
240	3060	AIRB	RC	BANK	14144.324269	OBS	.009997	2013-12-01	104160.000000	30.940000	17.00	.212346
1247	7055	FIRB	RC	PSE	0	Undrawn	0	2013-12-01	458304.000000	0	17.00	.209888
1283	7055	FIRB	RC	PSE	0	OBS	0	2013-12-01	458304.000000	0	17.00	.209888
1229	7055	FIRB	RC	PSE	0	Drawn	0	2013-12-01	458304.000000	0	17.00	.209888
222	3060	AIRB	RC	BANK	14144.324269	OTC	.009997	2013-12-01	104160.000000	30.940000	17.00	.212346
1265	7055	FIRB	RC	PSE	0	OTC	0	2013-12-01	458304.000000	0	17.00	.209888
1243	7015	FIRB	RC	PSE	108535.801008	Undrawn	.008358	2014-01-01	945810.000000	90.767250	16.00	.221538
1261	7015	FIRB	RC	PSE	108535.801008	OTC	.008358	2014-01-01	945810.000000	90.767250	16.00	.221538
1279	7015	FIRB	RC	PSE	108535.801008	OBS	.008358	2014-01-01	945810.000000	90.767250	16.00	.221538
1225	7015	FIRB	RC	PSE	108535.801008	Drawn	.008358	2014-01-01	945810.000000	90.767250	16.00	.221538
186	3060	AIRB	RC	BANK	14270.612879	Drawn	.009891	2014-01-01	105090.000000	31.216250	16.00	.210087
204	3060	AIRB	RC	BANK	14270.612879	Undrawn	.009891	2014-01-01	105090.000000	31.216250	16.00	.210087
240	3060	AIRB	RC	BANK	14270.612879	OBS	.009891	2014-01-01	105090.000000	31.216250	16.00	.210087
1247	7055	FIRB	RC	PSE	0	Undrawn	0	2014-01-01	462396.000000	0	16.00	.207655
1283	7055	FIRB	RC	PSE	0	OBS	0	2014-01-01	462396.000000	0	16.00	.207655
1229	7055	FIRB	RC	PSE	0	Drawn	0	2014-01-01	462396.000000	0	16.00	.207655
222	3060	AIRB	RC	BANK	14270.612879	OTC	.009891	2014-01-01	105090.000000	31.216250	16.00	.210087
1265	7055	FIRB	RC	PSE	0	OTC	0	2014-01-01	462396.000000	0	16.00	.207655
218	3020	AIRB	RC	BANK	9805.631538	OTC	.002359	2013-10-01	325500.000000	19.550510	21.00	.237624
1135	3015	FIRB	RC	BANK	48024.690711	OBS	.008987	2013-10-01	418500.000000	40.162500	21.00	.238213
182	3020	AIRB	RC	BANK	9805.631538	Drawn	.002359	2013-10-01	325500.000000	19.550510	21.00	.237624
200	3020	AIRB	RC	BANK	9805.631538	Undrawn	.002359	2013-10-01	325500.000000	19.550510	21.00	.237624
236	3020	AIRB	RC	BANK	9805.631538	OBS	.002359	2013-10-01	325500.000000	19.550510	21.00	.237624
272	5020	AIRB	RC	SOVEREIGN	19611.263075	Undrawn	.002359	2013-10-01	651000.000000	39.101020	21.00	.237624
290	5020	AIRB	RC	SOVEREIGN	19611.263075	OTC	.002359	2013-10-01	651000.000000	39.101020	21.00	.237624
308	5020	AIRB	RC	SOVEREIGN	19611.263075	OBS	.002359	2013-10-01	651000.000000	39.101020	21.00	.237624
1117	3015	FIRB	RC	BANK	48024.690711	OTC	.008987	2013-10-01	418500.000000	40.162500	21.00	.238213
254	5020	AIRB	RC	SOVEREIGN	19611.263075	Drawn	.002359	2013-10-01	651000.000000	39.101020	21.00	.237624
1081	3015	FIRB	RC	BANK	48024.690711	Drawn	.008987	2013-10-01	418500.000000	40.162500	21.00	.238213
1099	3015	FIRB	RC	BANK	48024.690711	Undrawn	.008987	2013-10-01	418500.000000	40.162500	21.00	.238213
218	3020	AIRB	RC	BANK	10786.194692	OTC	.002241	2013-11-01	358050.000000	21.505561	19.00	.225743
1135	3015	FIRB	RC	BANK	52827.159782	OBS	.008538	2013-11-01	460350.000000	44.178750	19.00	.226302
182	3020	AIRB	RC	BANK	10786.194692	Drawn	.002241	2013-11-01	358050.000000	21.505561	19.00	.225743
200	3020	AIRB	RC	BANK	10786.194692	Undrawn	.002241	2013-11-01	358050.000000	21.505561	19.00	.225743
236	3020	AIRB	RC	BANK	10786.194692	OBS	.002241	2013-11-01	358050.000000	21.505561	19.00	.225743
272	5020	AIRB	RC	SOVEREIGN	21572.389383	Undrawn	.002241	2013-11-01	716100.000000	43.011122	19.00	.225743
290	5020	AIRB	RC	SOVEREIGN	21572.389383	OTC	.002241	2013-11-01	716100.000000	43.011122	19.00	.225743
308	5020	AIRB	RC	SOVEREIGN	21572.389383	OBS	.002241	2013-11-01	716100.000000	43.011122	19.00	.225743
1117	3015	FIRB	RC	BANK	52827.159782	OTC	.008538	2013-11-01	460350.000000	44.178750	19.00	.226302
254	5020	AIRB	RC	SOVEREIGN	21572.389383	Drawn	.002241	2013-11-01	716100.000000	43.011122	19.00	.225743
1081	3015	FIRB	RC	BANK	52827.159782	Drawn	.008538	2013-11-01	460350.000000	44.178750	19.00	.226302
1099	3015	FIRB	RC	BANK	52827.159782	Undrawn	.008538	2013-11-01	460350.000000	44.178750	19.00	.226302
218	3020	AIRB	RC	BANK	10982.307322	OTC	.002217	2013-12-01	364560.000000	21.896571	17.00	.223367
1135	3015	FIRB	RC	BANK	53787.653596	OBS	.008448	2013-12-01	468720.000000	44.982000	17.00	.223920
182	3020	AIRB	RC	BANK	10982.307322	Drawn	.002217	2013-12-01	364560.000000	21.896571	17.00	.223367
200	3020	AIRB	RC	BANK	10982.307322	Undrawn	.002217	2013-12-01	364560.000000	21.896571	17.00	.223367
236	3020	AIRB	RC	BANK	10982.307322	OBS	.002217	2013-12-01	364560.000000	21.896571	17.00	.223367
272	5020	AIRB	RC	SOVEREIGN	21964.614644	Undrawn	.002217	2013-12-01	729120.000000	43.793142	17.00	.223367
290	5020	AIRB	RC	SOVEREIGN	21964.614644	OTC	.002217	2013-12-01	729120.000000	43.793142	17.00	.223367
308	5020	AIRB	RC	SOVEREIGN	21964.614644	OBS	.002217	2013-12-01	729120.000000	43.793142	17.00	.223367
1117	3015	FIRB	RC	BANK	53787.653596	OTC	.008448	2013-12-01	468720.000000	44.982000	17.00	.223920
254	5020	AIRB	RC	SOVEREIGN	21964.614644	Drawn	.002217	2013-12-01	729120.000000	43.793142	17.00	.223367
1081	3015	FIRB	RC	BANK	53787.653596	Drawn	.008448	2013-12-01	468720.000000	44.982000	17.00	.223920
1099	3015	FIRB	RC	BANK	53787.653596	Undrawn	.008448	2013-12-01	468720.000000	44.982000	17.00	.223920
218	3020	AIRB	RC	BANK	11080.363637	OTC	.002194	2014-01-01	367815.000000	22.092076	16.00	.220990
1135	3015	FIRB	RC	BANK	54267.900503	OBS	.008358	2014-01-01	472905.000000	45.383625	16.00	.221538
182	3020	AIRB	RC	BANK	11080.363637	Drawn	.002194	2014-01-01	367815.000000	22.092076	16.00	.220990
200	3020	AIRB	RC	BANK	11080.363637	Undrawn	.002194	2014-01-01	367815.000000	22.092076	16.00	.220990
236	3020	AIRB	RC	BANK	11080.363637	OBS	.002194	2014-01-01	367815.000000	22.092076	16.00	.220990
272	5020	AIRB	RC	SOVEREIGN	22160.727275	Undrawn	.002194	2014-01-01	735630.000000	44.184153	16.00	.220990
290	5020	AIRB	RC	SOVEREIGN	22160.727275	OTC	.002194	2014-01-01	735630.000000	44.184153	16.00	.220990
308	5020	AIRB	RC	SOVEREIGN	22160.727275	OBS	.002194	2014-01-01	735630.000000	44.184153	16.00	.220990
1117	3015	FIRB	RC	BANK	54267.900503	OTC	.008358	2014-01-01	472905.000000	45.383625	16.00	.221538
254	5020	AIRB	RC	SOVEREIGN	22160.727275	Drawn	.002194	2014-01-01	735630.000000	44.184153	16.00	.220990
1081	3015	FIRB	RC	BANK	54267.900503	Drawn	.008358	2014-01-01	472905.000000	45.383625	16.00	.221538
1099	3015	FIRB	RC	BANK	54267.900503	Undrawn	.008358	2014-01-01	472905.000000	45.383625	16.00	.221538
1107	3095	FIRB	RC	BANK	15299.577780	Undrawn	.053683	2013-10-01	22320.000000	59.511900	21.00	.199102
1089	3095	FIRB	RC	BANK	15299.577780	Drawn	.053683	2013-10-01	22320.000000	59.511900	21.00	.199102
1125	3095	FIRB	RC	BANK	15299.577780	OTC	.053683	2013-10-01	22320.000000	59.511900	21.00	.199102
1143	3095	FIRB	RC	BANK	15299.577780	OBS	.053683	2013-10-01	22320.000000	59.511900	21.00	.199102
1093	4035	FIRB	RC	BANK	11813.504861	Drawn	.071059	2013-10-01	13020.000000	48.195000	21.00	.196515
1111	4035	FIRB	RC	BANK	11813.504861	Undrawn	.071059	2013-10-01	13020.000000	48.195000	21.00	.196515
1147	4035	FIRB	RC	BANK	11813.504861	OBS	.071059	2013-10-01	13020.000000	48.195000	21.00	.196515
1129	4035	FIRB	RC	BANK	11813.504861	OTC	.071059	2013-10-01	13020.000000	48.195000	21.00	.196515
1107	3095	FIRB	RC	BANK	16829.535558	Undrawn	.050999	2013-11-01	24552.000000	65.463090	19.00	.189147
1089	3095	FIRB	RC	BANK	16829.535558	Drawn	.050999	2013-11-01	24552.000000	65.463090	19.00	.189147
1125	3095	FIRB	RC	BANK	16829.535558	OTC	.050999	2013-11-01	24552.000000	65.463090	19.00	.189147
1143	3095	FIRB	RC	BANK	16829.535558	OBS	.050999	2013-11-01	24552.000000	65.463090	19.00	.189147
1093	4035	FIRB	RC	BANK	12994.855347	Drawn	.067506	2013-11-01	14322.000000	53.014500	19.00	.186689
1111	4035	FIRB	RC	BANK	12994.855347	Undrawn	.067506	2013-11-01	14322.000000	53.014500	19.00	.186689
1147	4035	FIRB	RC	BANK	12994.855347	OBS	.067506	2013-11-01	14322.000000	53.014500	19.00	.186689
1129	4035	FIRB	RC	BANK	12994.855347	OTC	.067506	2013-11-01	14322.000000	53.014500	19.00	.186689
1107	3095	FIRB	RC	BANK	17135.527114	Undrawn	.050462	2013-12-01	24998.400000	66.653328	17.00	.187156
1089	3095	FIRB	RC	BANK	17135.527114	Drawn	.050462	2013-12-01	24998.400000	66.653328	17.00	.187156
1125	3095	FIRB	RC	BANK	17135.527114	OTC	.050462	2013-12-01	24998.400000	66.653328	17.00	.187156
1143	3095	FIRB	RC	BANK	17135.527114	OBS	.050462	2013-12-01	24998.400000	66.653328	17.00	.187156
1093	4035	FIRB	RC	BANK	13231.125445	Drawn	.066795	2013-12-01	14582.400000	53.978400	17.00	.184724
1111	4035	FIRB	RC	BANK	13231.125445	Undrawn	.066795	2013-12-01	14582.400000	53.978400	17.00	.184724
1147	4035	FIRB	RC	BANK	13231.125445	OBS	.066795	2013-12-01	14582.400000	53.978400	17.00	.184724
1129	4035	FIRB	RC	BANK	13231.125445	OTC	.066795	2013-12-01	14582.400000	53.978400	17.00	.184724
1107	3095	FIRB	RC	BANK	17288.522892	Undrawn	.049925	2014-01-01	25221.600000	67.248447	16.00	.185165
1089	3095	FIRB	RC	BANK	17288.522892	Drawn	.049925	2014-01-01	25221.600000	67.248447	16.00	.185165
1125	3095	FIRB	RC	BANK	17288.522892	OTC	.049925	2014-01-01	25221.600000	67.248447	16.00	.185165
1143	3095	FIRB	RC	BANK	17288.522892	OBS	.049925	2014-01-01	25221.600000	67.248447	16.00	.185165
1093	4035	FIRB	RC	BANK	13349.260493	Drawn	.066085	2014-01-01	14712.600000	54.460350	16.00	.182759
1111	4035	FIRB	RC	BANK	13349.260493	Undrawn	.066085	2014-01-01	14712.600000	54.460350	16.00	.182759
1147	4035	FIRB	RC	BANK	13349.260493	OBS	.066085	2014-01-01	14712.600000	54.460350	16.00	.182759
1129	4035	FIRB	RC	BANK	13349.260493	OTC	.066085	2014-01-01	14712.600000	54.460350	16.00	.182759
271	5010	AIRB	RC	SOVEREIGN	13343.990746	Undrawn	.001249	2013-10-01	837000.000000	32.130000	21.00	.238213
289	5010	AIRB	RC	SOVEREIGN	13343.990746	OTC	.001249	2013-10-01	837000.000000	32.130000	21.00	.238213
253	5010	AIRB	RC	SOVEREIGN	13343.990746	Drawn	.001249	2013-10-01	837000.000000	32.130000	21.00	.238213
307	5010	AIRB	RC	SOVEREIGN	13343.990746	OBS	.001249	2013-10-01	837000.000000	32.130000	21.00	.238213
1200	6025	FIRB	RC	SOVEREIGN	27002.296825	OTC	.071059	2013-10-01	29760.000000	110.160000	21.00	.196515
1218	6025	FIRB	RC	SOVEREIGN	27002.296825	OBS	.071059	2013-10-01	29760.000000	110.160000	21.00	.196515
1164	6025	FIRB	RC	SOVEREIGN	27002.296825	Drawn	.071059	2013-10-01	29760.000000	110.160000	21.00	.196515
1182	6025	FIRB	RC	SOVEREIGN	27002.296825	Undrawn	.071059	2013-10-01	29760.000000	110.160000	21.00	.196515
324	6080	AIRB	RC	SOVEREIGN	363476.395486	OBS	.231883	2013-10-01	122760.000000	73547.100000	21.00	.120000
270	6080	AIRB	RC	SOVEREIGN	363476.395486	Drawn	.231883	2013-10-01	122760.000000	73547.100000	21.00	.120000
288	6080	AIRB	RC	SOVEREIGN	363476.395486	Undrawn	.231883	2013-10-01	122760.000000	73547.100000	21.00	.120000
306	6080	AIRB	RC	SOVEREIGN	363476.395486	OTC	.231883	2013-10-01	122760.000000	73547.100000	21.00	.120000
271	5010	AIRB	RC	SOVEREIGN	14678.389819	Undrawn	.001187	2013-11-01	920700.000000	35.343000	19.00	.226302
289	5010	AIRB	RC	SOVEREIGN	14678.389819	OTC	.001187	2013-11-01	920700.000000	35.343000	19.00	.226302
253	5010	AIRB	RC	SOVEREIGN	14678.389819	Drawn	.001187	2013-11-01	920700.000000	35.343000	19.00	.226302
307	5010	AIRB	RC	SOVEREIGN	14678.389819	OBS	.001187	2013-11-01	920700.000000	35.343000	19.00	.226302
1200	6025	FIRB	RC	SOVEREIGN	29702.526507	OTC	.067506	2013-11-01	32736.000000	121.176000	19.00	.186689
1218	6025	FIRB	RC	SOVEREIGN	29702.526507	OBS	.067506	2013-11-01	32736.000000	121.176000	19.00	.186689
1164	6025	FIRB	RC	SOVEREIGN	29702.526507	Drawn	.067506	2013-11-01	32736.000000	121.176000	19.00	.186689
1182	6025	FIRB	RC	SOVEREIGN	29702.526507	Undrawn	.067506	2013-11-01	32736.000000	121.176000	19.00	.186689
324	6080	AIRB	RC	SOVEREIGN	399824.035035	OBS	.220289	2013-11-01	135036.000000	80901.810000	19.00	.114000
270	6080	AIRB	RC	SOVEREIGN	399824.035035	Drawn	.220289	2013-11-01	135036.000000	80901.810000	19.00	.114000
288	6080	AIRB	RC	SOVEREIGN	399824.035035	Undrawn	.220289	2013-11-01	135036.000000	80901.810000	19.00	.114000
306	6080	AIRB	RC	SOVEREIGN	399824.035035	OTC	.220289	2013-11-01	135036.000000	80901.810000	19.00	.114000
271	5010	AIRB	RC	SOVEREIGN	14945.269634	Undrawn	.001174	2013-12-01	937440.000000	35.985600	17.00	.223920
289	5010	AIRB	RC	SOVEREIGN	14945.269634	OTC	.001174	2013-12-01	937440.000000	35.985600	17.00	.223920
253	5010	AIRB	RC	SOVEREIGN	14945.269634	Drawn	.001174	2013-12-01	937440.000000	35.985600	17.00	.223920
307	5010	AIRB	RC	SOVEREIGN	14945.269634	OBS	.001174	2013-12-01	937440.000000	35.985600	17.00	.223920
1200	6025	FIRB	RC	SOVEREIGN	30242.572444	OTC	.066795	2013-12-01	33331.200000	123.379200	17.00	.184724
1218	6025	FIRB	RC	SOVEREIGN	30242.572444	OBS	.066795	2013-12-01	33331.200000	123.379200	17.00	.184724
1164	6025	FIRB	RC	SOVEREIGN	30242.572444	Drawn	.066795	2013-12-01	33331.200000	123.379200	17.00	.184724
1182	6025	FIRB	RC	SOVEREIGN	30242.572444	Undrawn	.066795	2013-12-01	33331.200000	123.379200	17.00	.184724
324	6080	AIRB	RC	SOVEREIGN	407093.562945	OBS	.217970	2013-12-01	137491.200000	82372.752000	17.00	.112800
270	6080	AIRB	RC	SOVEREIGN	407093.562945	Drawn	.217970	2013-12-01	137491.200000	82372.752000	17.00	.112800
288	6080	AIRB	RC	SOVEREIGN	407093.562945	Undrawn	.217970	2013-12-01	137491.200000	82372.752000	17.00	.112800
306	6080	AIRB	RC	SOVEREIGN	407093.562945	OTC	.217970	2013-12-01	137491.200000	82372.752000	17.00	.112800
271	5010	AIRB	RC	SOVEREIGN	15078.709542	Undrawn	.001162	2014-01-01	945810.000000	36.306900	16.00	.221538
